path,extension,bytes,width,height,alpha_min,alpha_max,sha256
02_enemies/patch_rabbit/attack_8f/transparent/frames/patch-rabbit-attack-8f-frame-07.png,.png,223021,512,512,0,255,f81287a45dee40cd43e30c6d2280158998854a9c57f2d318c9401c0b880534c2
02_enemies/patch_rabbit/attack_8f/transparent/frames/patch-rabbit-attack-8f-frame-08.png,.png,245959,512,512,0,255,c55c85ab8edec97b5818c56b3804acce4c3f57c06316226855fe6a53f5bc8ac9
02_enemies/patch_rabbit/attack_8f/transparent/patch-rabbit-attack-8f-sheet.png,.png,1757187,2048,1024,0,255,26232c115f7132339cf07d8653ee779ac41eedd5a9b3a4ccd7773bed9979f9b4
02_enemies/patch_rabbit/attack_8f/transparent/patch-rabbit-attack-8f.gif,.gif,345974,512,512,255,255,859be9dd8cf1b0057312afd3ef474290b3754dd65faaf8e4830ccbbb23299552
02_enemies/patch_rabbit/design/patch-rabbit-opaque-navy.png,.png,213132,512,512,255,255,e1cd996dd150f777c9af31351681249103520e42353d87d65e3b2353516c6311
02_enemies/patch_rabbit/design/patch-rabbit-source-attack-sheet.png,.png,1836947,1638,960,0,255,f79aec3ef360fecd8638bc44d8334194433f623c56935c724c1a59410d3119ea
02_enemies/patch_rabbit/design/patch-rabbit-transparent.png,.png,250069,512,512,0,255,f76d1033ecaf419ee172c7d4d5881e86c63aaf2902c52178ba10542dc709f7da
02_enemies/patch_rabbit/dissolve_8f/metadata.json,.json,265,,,,,c16ca81c3eb9a0e609abdbc15008e1519d660ef32241b693fda65bf7f5ac358e
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/frames/patch-rabbit-dissolve-8f-frame-01.png,.png,257953,512,512,255,255,62916515267a0b946f967b2c53da753de8d1c7f0fe9358267f1ed537d294e1c3
02_enemies/patch_rabbit/dissolve_8f/opaque_navy/frames/patch-rabbit-dissolve-8f-frame-02.png,.png,263282,512,512,255,255,7d5d0c55fda12af0eb9deb75a68bad84cee2b2fa8b17af49bd47f96329d10cbb
